Spot index;x;y
1637998;4644.734375;-29884.533203125
1637999;4664.734375;-29884.533203125
1638000;4684.734375;-29884.533203125
1638001;4704.734375;-29884.533203125
1638002;4724.734375;-29884.533203125
1638003;4744.734375;-29884.533203125
1638004;4764.734375;-29884.533203125
1638005;4784.734375;-29884.533203125
1638006;4804.734375;-29884.533203125
1638007;4824.734375;-29884.533203125
1638008;4844.734375;-29884.533203125
1638009;4864.734375;-29884.533203125
1638010;4884.734375;-29884.533203125
1638011;4904.734375;-29884.533203125
1638012;4924.734375;-29884.533203125
1638013;4944.734375;-29884.533203125
1638014;4964.734375;-29884.533203125
1638015;4984.734375;-29884.533203125
1638016;5004.734375;-29884.533203125
1638017;5024.734375;-29884.533203125
1638018;5044.734375;-29884.533203125
1638019;5064.734375;-29884.533203125
1638020;5084.734375;-29884.533203125
1638021;5104.734375;-29884.533203125
1638022;5124.734375;-29884.533203125
1638023;5144.734375;-29884.533203125
1638024;5164.734375;-29884.533203125
1638025;5184.734375;-29884.533203125
1638026;5204.734375;-29884.533203125
1638027;5224.734375;-29884.533203125
1638028;5244.734375;-29884.533203125
1638029;5264.734375;-29884.533203125
1638030;5284.734375;-29884.533203125
1638031;5304.734375;-29884.533203125
1638032;5324.734375;-29884.533203125
1638033;5344.734375;-29884.533203125
1638034;5364.734375;-29884.533203125
1638035;5384.734375;-29884.533203125
1638036;5404.734375;-29884.533203125
1638037;5424.734375;-29884.533203125
1638038;5444.734375;-29884.533203125
1638039;5464.734375;-29884.533203125
1638040;5484.734375;-29884.533203125
1638041;5504.734375;-29884.533203125
1638042;5524.734375;-29884.533203125
1638043;5544.734375;-29884.533203125
1638044;5564.734375;-29884.533203125
1638045;5584.734375;-29884.533203125
1638046;5604.734375;-29884.533203125
1638047;5624.734375;-29884.533203125
1638048;5644.734375;-29884.533203125
1638049;5664.734375;-29884.533203125
1638050;5684.734375;-29884.533203125
1638051;5704.734375;-29884.533203125
1638052;5724.734375;-29884.533203125
1638053;5744.734375;-29884.533203125
1638054;5764.734375;-29884.533203125
1638055;5784.734375;-29884.533203125
1638056;5804.734375;-29884.533203125
1638057;5824.734375;-29884.533203125
1638058;5844.734375;-29884.533203125
1638059;5864.734375;-29884.533203125
1638060;5884.734375;-29884.533203125
1638061;5904.734375;-29884.533203125
1638062;5924.734375;-29884.533203125
1638063;5944.734375;-29884.533203125
1638064;5964.734375;-29884.533203125
1638065;5984.734375;-29884.533203125
1638066;6004.734375;-29884.533203125
1638067;6024.734375;-29884.533203125
1638068;6044.734375;-29884.533203125
1638069;6064.734375;-29884.533203125
1638070;6084.734375;-29884.533203125
1638071;6104.734375;-29884.533203125
1638072;6124.734375;-29884.533203125
1638073;3144.7341308594;-29904.533203125
1638074;3164.7341308594;-29904.533203125
1638075;3184.7341308594;-29904.533203125
1638076;3204.7341308594;-29904.533203125
1638077;3224.7341308594;-29904.533203125
1638078;3244.7341308594;-29904.533203125
1638079;3264.7341308594;-29904.533203125
1638080;3284.7341308594;-29904.533203125
1638081;3304.7341308594;-29904.533203125
1638082;3324.7341308594;-29904.533203125
1638083;3344.7341308594;-29904.533203125
1638084;3364.7341308594;-29904.533203125
1638085;3384.7341308594;-29904.533203125
1638086;3404.7341308594;-29904.533203125
1638087;3424.7341308594;-29904.533203125
1638088;3444.7341308594;-29904.533203125
1638089;3464.7341308594;-29904.533203125
1638090;3484.7341308594;-29904.533203125
1638091;3504.7341308594;-29904.533203125
1638092;3524.7341308594;-29904.533203125
1638093;3544.7341308594;-29904.533203125
1638094;3564.7341308594;-29904.533203125
1638095;3584.7341308594;-29904.533203125
1638096;3604.7341308594;-29904.533203125
1638097;3624.7341308594;-29904.533203125
1638098;3644.7341308594;-29904.533203125
1638099;3664.7341308594;-29904.533203125
1638100;3684.7341308594;-29904.533203125
1638101;3704.7341308594;-29904.533203125
1638102;3724.7341308594;-29904.533203125
1638103;3744.7341308594;-29904.533203125
1638104;3764.7341308594;-29904.533203125
1638105;3784.7341308594;-29904.533203125
1638106;3804.7341308594;-29904.533203125
1638107;3824.7341308594;-29904.533203125
1638108;3844.7341308594;-29904.533203125
1638109;3864.7341308594;-29904.533203125
1638110;3884.7341308594;-29904.533203125
1638111;3904.7341308594;-29904.533203125
1638112;3924.7341308594;-29904.533203125
1638113;3944.7341308594;-29904.533203125
1638114;3964.7341308594;-29904.533203125
1638115;3984.7341308594;-29904.533203125
1638116;4004.7341308594;-29904.533203125
1638117;4024.7341308594;-29904.533203125
1638118;4044.7341308594;-29904.533203125
1638119;4064.7341308594;-29904.533203125
1638120;4084.7341308594;-29904.533203125
1638121;4104.734375;-29904.533203125
1638122;4124.734375;-29904.533203125
1638123;4144.734375;-29904.533203125
1638124;4164.734375;-29904.533203125
1638125;4184.734375;-29904.533203125
1638126;4204.734375;-29904.533203125
1638127;4224.734375;-29904.533203125
1638128;4244.734375;-29904.533203125
1638129;4264.734375;-29904.533203125
1638130;4284.734375;-29904.533203125
1638131;4304.734375;-29904.533203125
1638132;4324.734375;-29904.533203125
1638133;4344.734375;-29904.533203125
1638134;4364.734375;-29904.533203125
1638135;4384.734375;-29904.533203125
1638136;4404.734375;-29904.533203125
1638137;4424.734375;-29904.533203125
1638138;4444.734375;-29904.533203125
1638139;4464.734375;-29904.533203125
1638140;4484.734375;-29904.533203125
1638141;4504.734375;-29904.533203125
1638142;4524.734375;-29904.533203125
1638143;4544.734375;-29904.533203125
1638144;4564.734375;-29904.533203125
1638145;4584.734375;-29904.533203125
1638146;4604.734375;-29904.533203125
1638147;4624.734375;-29904.533203125
1638148;4644.734375;-29904.533203125
1638149;4664.734375;-29904.533203125
1638150;4684.734375;-29904.533203125
1638151;4704.734375;-29904.533203125
1638152;4724.734375;-29904.533203125
1638153;4744.734375;-29904.533203125
1638154;4764.734375;-29904.533203125
1638155;4784.734375;-29904.533203125
1638156;4804.734375;-29904.533203125
1638157;4824.734375;-29904.533203125
1638158;4844.734375;-29904.533203125
1638159;4864.734375;-29904.533203125
1638160;4884.734375;-29904.533203125
1638161;4904.734375;-29904.533203125
1638162;4924.734375;-29904.533203125
1638163;4944.734375;-29904.533203125
1638164;4964.734375;-29904.533203125
1638165;4984.734375;-29904.533203125
1638166;5004.734375;-29904.533203125
1638167;5024.734375;-29904.533203125
1638168;5044.734375;-29904.533203125
1638169;5064.734375;-29904.533203125
1638170;5084.734375;-29904.533203125
1638171;5104.734375;-29904.533203125
1638172;5124.734375;-29904.533203125
1638173;5144.734375;-29904.533203125
1638174;5164.734375;-29904.533203125
1638175;5184.734375;-29904.533203125
1638176;5204.734375;-29904.533203125
1638177;5224.734375;-29904.533203125
1638178;5244.734375;-29904.533203125
1638179;5264.734375;-29904.533203125
1638180;5284.734375;-29904.533203125
1638181;5304.734375;-29904.533203125
1638182;5324.734375;-29904.533203125
1638183;5344.734375;-29904.533203125
1638184;5364.734375;-29904.533203125
1638185;5384.734375;-29904.533203125
1638186;5404.734375;-29904.533203125
1638187;5424.734375;-29904.533203125
1638188;5444.734375;-29904.533203125
1638189;5464.734375;-29904.533203125
1638190;5484.734375;-29904.533203125
1638191;5504.734375;-29904.533203125
1638192;5524.734375;-29904.533203125
1638193;5544.734375;-29904.533203125
1638194;5564.734375;-29904.533203125
1638195;5584.734375;-29904.533203125
1638196;5604.734375;-29904.533203125
1638197;5624.734375;-29904.533203125
1638198;5644.734375;-29904.533203125
1638199;5664.734375;-29904.533203125
1638200;5684.734375;-29904.533203125
1638201;5704.734375;-29904.533203125
1638202;5724.734375;-29904.533203125
1638203;5744.734375;-29904.533203125
1638204;5764.734375;-29904.533203125
1638205;5784.734375;-29904.533203125
1638206;5804.734375;-29904.533203125
1638207;5824.734375;-29904.533203125
1638208;5844.734375;-29904.533203125
1638209;5864.734375;-29904.533203125
1638210;5884.734375;-29904.533203125
1638211;5904.734375;-29904.533203125
1638212;5924.734375;-29904.533203125
1638213;5944.734375;-29904.533203125
1638214;5964.734375;-29904.533203125
1638215;5984.734375;-29904.533203125
1638216;6004.734375;-29904.533203125
1638217;6024.734375;-29904.533203125
1638218;6044.734375;-29904.533203125
1638219;6064.734375;-29904.533203125
1638220;6084.734375;-29904.533203125
1638221;6104.734375;-29904.533203125
1638222;6124.734375;-29904.533203125
1638223;3144.7341308594;-29924.533203125
1638224;3164.7341308594;-29924.533203125
1638225;3184.7341308594;-29924.533203125
1638226;3204.7341308594;-29924.533203125
1638227;3224.7341308594;-29924.533203125
1638228;3244.7341308594;-29924.533203125
1638229;3264.7341308594;-29924.533203125
1638230;3284.7341308594;-29924.533203125
1638231;3304.7341308594;-29924.533203125
1638232;3324.7341308594;-29924.533203125
1638233;3344.7341308594;-29924.533203125
1638234;3364.7341308594;-29924.533203125
1638235;3384.7341308594;-29924.533203125
1638236;3404.7341308594;-29924.533203125
1638237;3424.7341308594;-29924.533203125
1638238;3444.7341308594;-29924.533203125
1638239;3464.7341308594;-29924.533203125
1638240;3484.7341308594;-29924.533203125
1638241;3504.7341308594;-29924.533203125
1638242;3524.7341308594;-29924.533203125
1638243;3544.7341308594;-29924.533203125
1638244;3564.7341308594;-29924.533203125
1638245;3584.7341308594;-29924.533203125
1638246;3604.7341308594;-29924.533203125
1638247;3624.7341308594;-29924.533203125
1638248;3644.7341308594;-29924.533203125
1638249;3664.7341308594;-29924.533203125
1638250;3684.7341308594;-29924.533203125
1638251;3704.7341308594;-29924.533203125
1638252;3724.7341308594;-29924.533203125
1638253;3744.7341308594;-29924.533203125
1638254;3764.7341308594;-29924.533203125
1638255;3784.7341308594;-29924.533203125
1638256;3804.7341308594;-29924.533203125
1638257;3824.7341308594;-29924.533203125
1638258;3844.7341308594;-29924.533203125
1638259;3864.7341308594;-29924.533203125
1638260;3884.7341308594;-29924.533203125
1638261;3904.7341308594;-29924.533203125
1638262;3924.7341308594;-29924.533203125
1638263;3944.7341308594;-29924.533203125
1638264;3964.7341308594;-29924.533203125
1638265;3984.7341308594;-29924.533203125
1638266;4004.7341308594;-29924.533203125
1638267;4024.7341308594;-29924.533203125
1638268;4044.7341308594;-29924.533203125
1638269;4064.7341308594;-29924.533203125
1638270;4084.7341308594;-29924.533203125
1638271;4104.734375;-29924.533203125
1638272;4124.734375;-29924.533203125
1638273;4144.734375;-29924.533203125
1638274;4164.734375;-29924.533203125
1638275;4184.734375;-29924.533203125
1638276;4204.734375;-29924.533203125
1638277;4224.734375;-29924.533203125
1638278;4244.734375;-29924.533203125
1638279;4264.734375;-29924.533203125
1638280;4284.734375;-29924.533203125
1638281;4304.734375;-29924.533203125
1638282;4324.734375;-29924.533203125
1638283;4344.734375;-29924.533203125
1638284;4364.734375;-29924.533203125
1638285;4384.734375;-29924.533203125
1638286;4404.734375;-29924.533203125
1638287;4424.734375;-29924.533203125
1638288;4444.734375;-29924.533203125
1638289;4464.734375;-29924.533203125
1638290;4484.734375;-29924.533203125
1638291;4504.734375;-29924.533203125
1638292;4524.734375;-29924.533203125
1638293;4544.734375;-29924.533203125
1638294;4564.734375;-29924.533203125
1638295;4584.734375;-29924.533203125
1638296;4604.734375;-29924.533203125
1638297;4624.734375;-29924.533203125
1638298;4644.734375;-29924.533203125
1638299;4664.734375;-29924.533203125
1638300;4684.734375;-29924.533203125
1638301;4704.734375;-29924.533203125
1638302;4724.734375;-29924.533203125
1638303;4744.734375;-29924.533203125
1638304;4764.734375;-29924.533203125
1638305;4784.734375;-29924.533203125
1638306;4804.734375;-29924.533203125
1638307;4824.734375;-29924.533203125
1638308;4844.734375;-29924.533203125
1638309;4864.734375;-29924.533203125
1638310;4884.734375;-29924.533203125
1638311;4904.734375;-29924.533203125
1638312;4924.734375;-29924.533203125
1638313;4944.734375;-29924.533203125
1638314;4964.734375;-29924.533203125
1638315;4984.734375;-29924.533203125
1638316;5004.734375;-29924.533203125
1638317;5024.734375;-29924.533203125
1638318;5044.734375;-29924.533203125
1638319;5064.734375;-29924.533203125
1638320;5084.734375;-29924.533203125
1638321;5104.734375;-29924.533203125
1638322;5124.734375;-29924.533203125
1638323;5144.734375;-29924.533203125
1638324;5164.734375;-29924.533203125
1638325;5184.734375;-29924.533203125
1638326;5204.734375;-29924.533203125
1638327;5224.734375;-29924.533203125
1638328;5244.734375;-29924.533203125
1638329;5264.734375;-29924.533203125
1638330;5284.734375;-29924.533203125
1638331;5304.734375;-29924.533203125
1638332;5324.734375;-29924.533203125
1638333;5344.734375;-29924.533203125
1638334;5364.734375;-29924.533203125
1638335;5384.734375;-29924.533203125
1638336;5404.734375;-29924.533203125
1638337;5424.734375;-29924.533203125
1638338;5444.734375;-29924.533203125
1638339;5464.734375;-29924.533203125
1638340;5484.734375;-29924.533203125
1638341;5504.734375;-29924.533203125
1638342;5524.734375;-29924.533203125
1638343;5544.734375;-29924.533203125
1638344;5564.734375;-29924.533203125
1638345;5584.734375;-29924.533203125
1638346;5604.734375;-29924.533203125
1638347;5624.734375;-29924.533203125
1638348;5644.734375;-29924.533203125
1638349;5664.734375;-29924.533203125
1638350;5684.734375;-29924.533203125
1638351;5704.734375;-29924.533203125
1638352;5724.734375;-29924.533203125
1638353;5744.734375;-29924.533203125
1638354;5764.734375;-29924.533203125
1638355;5784.734375;-29924.533203125
1638356;5804.734375;-29924.533203125
1638357;5824.734375;-29924.533203125
1638358;5844.734375;-29924.533203125
1638359;5864.734375;-29924.533203125
1638360;5884.734375;-29924.533203125
1638361;5904.734375;-29924.533203125
1638362;5924.734375;-29924.533203125
1638363;5944.734375;-29924.533203125
1638364;5964.734375;-29924.533203125
1638365;5984.734375;-29924.533203125
1638366;6004.734375;-29924.533203125
1638367;6024.734375;-29924.533203125
1638368;6044.734375;-29924.533203125
1638369;6064.734375;-29924.533203125
1638370;6084.734375;-29924.533203125
1638371;6104.734375;-29924.533203125
1638372;6124.734375;-29924.533203125
1638373;3104.7341308594;-29944.533203125
1638374;3124.7341308594;-29944.533203125
1638375;3144.7341308594;-29944.533203125
1638376;3164.7341308594;-29944.533203125
1638377;3184.7341308594;-29944.533203125
1638378;3204.7341308594;-29944.533203125
1638379;3224.7341308594;-29944.533203125
1638380;3244.7341308594;-29944.533203125
1638381;3264.7341308594;-29944.533203125
1638382;3284.7341308594;-29944.533203125
1638383;3304.7341308594;-29944.533203125
1638384;3324.7341308594;-29944.533203125
1638385;3344.7341308594;-29944.533203125
1638386;3364.7341308594;-29944.533203125
1638387;3384.7341308594;-29944.533203125
1638388;3404.7341308594;-29944.533203125
1638389;3424.7341308594;-29944.533203125
1638390;3444.7341308594;-29944.533203125
1638391;3464.7341308594;-29944.533203125
1638392;3484.7341308594;-29944.533203125
1638393;3504.7341308594;-29944.533203125
1638394;3524.7341308594;-29944.533203125
1638395;3544.7341308594;-29944.533203125
1638396;3564.7341308594;-29944.533203125
1638397;3584.7341308594;-29944.533203125
1638398;3604.7341308594;-29944.533203125
1638399;3624.7341308594;-29944.533203125
1638400;3644.7341308594;-29944.533203125
1638401;3664.7341308594;-29944.533203125
1638402;3684.7341308594;-29944.533203125
1638403;3704.7341308594;-29944.533203125
1638404;3724.7341308594;-29944.533203125
1638405;3744.7341308594;-29944.533203125
1638406;3764.7341308594;-29944.533203125
1638407;3784.7341308594;-29944.533203125
1638408;3804.7341308594;-29944.533203125
1638409;3824.7341308594;-29944.533203125
1638410;3844.7341308594;-29944.533203125
1638411;3864.7341308594;-29944.533203125
1638412;3884.7341308594;-29944.533203125
1638413;3904.7341308594;-29944.533203125
1638414;3924.7341308594;-29944.533203125
1638415;3944.7341308594;-29944.533203125
1638416;3964.7341308594;-29944.533203125
1638417;3984.7341308594;-29944.533203125
1638418;4004.7341308594;-29944.533203125
1638419;4024.7341308594;-29944.533203125
1638420;4044.7341308594;-29944.533203125
1638421;4064.7341308594;-29944.533203125
1638422;4084.7341308594;-29944.533203125
1638423;4104.734375;-29944.533203125
1638424;4124.734375;-29944.533203125
1638425;4144.734375;-29944.533203125
1638426;4164.734375;-29944.533203125
1638427;4184.734375;-29944.533203125
1638428;4204.734375;-29944.533203125
1638429;4224.734375;-29944.533203125
1638430;4244.734375;-29944.533203125
1638431;4264.734375;-29944.533203125
1638432;4284.734375;-29944.533203125
1638433;4304.734375;-29944.533203125
1638434;4324.734375;-29944.533203125
1638435;4344.734375;-29944.533203125
1638436;4364.734375;-29944.533203125
1638437;4384.734375;-29944.533203125
1638438;4404.734375;-29944.533203125
1638439;4424.734375;-29944.533203125
1638440;4444.734375;-29944.533203125
1638441;4464.734375;-29944.533203125
1638442;4484.734375;-29944.533203125
1638443;4504.734375;-29944.533203125
1638444;4524.734375;-29944.533203125
1638445;4544.734375;-29944.533203125
1638446;4564.734375;-29944.533203125
1638447;4584.734375;-29944.533203125
1638448;4604.734375;-29944.533203125
1638449;4624.734375;-29944.533203125
1638450;4644.734375;-29944.533203125
1638451;4664.734375;-29944.533203125
1638452;4684.734375;-29944.533203125
1638453;4704.734375;-29944.533203125
1638454;4724.734375;-29944.533203125
1638455;4744.734375;-29944.533203125
1638456;4764.734375;-29944.533203125
1638457;4784.734375;-29944.533203125
1638458;4804.734375;-29944.533203125
1638459;4824.734375;-29944.533203125
1638460;4844.734375;-29944.533203125
1638461;4864.734375;-29944.533203125
1638462;4884.734375;-29944.533203125
1638463;4904.734375;-29944.533203125
1638464;4924.734375;-29944.533203125
1638465;4944.734375;-29944.533203125
1638466;4964.734375;-29944.533203125
1638467;4984.734375;-29944.533203125
1638468;5004.734375;-29944.533203125
1638469;5024.734375;-29944.533203125
1638470;5044.734375;-29944.533203125
1638471;5064.734375;-29944.533203125
1638472;5084.734375;-29944.533203125
1638473;5104.734375;-29944.533203125
1638474;5124.734375;-29944.533203125
1638475;5144.734375;-29944.533203125
1638476;5164.734375;-29944.533203125
1638477;5184.734375;-29944.533203125
1638478;5204.734375;-29944.533203125
1638479;5224.734375;-29944.533203125
1638480;5244.734375;-29944.533203125
1638481;5264.734375;-29944.533203125
1638482;5284.734375;-29944.533203125
1638483;5304.734375;-29944.533203125
1638484;5324.734375;-29944.533203125
1638485;5344.734375;-29944.533203125
1638486;5364.734375;-29944.533203125
1638487;5384.734375;-29944.533203125
1638488;5404.734375;-29944.533203125
1638489;5424.734375;-29944.533203125
1638490;5444.734375;-29944.533203125
1638491;5464.734375;-29944.533203125
1638492;5484.734375;-29944.533203125
1638493;5504.734375;-29944.533203125
1638494;5524.734375;-29944.533203125
1638495;5544.734375;-29944.533203125
1638496;5564.734375;-29944.533203125
1638497;5584.734375;-29944.533203125
1638498;5604.734375;-29944.533203125
1638499;5624.734375;-29944.533203125
1638500;5644.734375;-29944.533203125
1638501;5664.734375;-29944.533203125
1638502;5684.734375;-29944.533203125
1638503;5704.734375;-29944.533203125
1638504;5724.734375;-29944.533203125
1638505;5744.734375;-29944.533203125
1638506;5764.734375;-29944.533203125
1638507;5784.734375;-29944.533203125
1638508;5804.734375;-29944.533203125
1638509;5824.734375;-29944.533203125
1638510;5844.734375;-29944.533203125
1638511;5864.734375;-29944.533203125
1638512;5884.734375;-29944.533203125
1638513;5904.734375;-29944.533203125
1638514;5924.734375;-29944.533203125
1638515;5944.734375;-29944.533203125
1638516;5964.734375;-29944.533203125
1638517;5984.734375;-29944.533203125
1638518;6004.734375;-29944.533203125
1638519;6024.734375;-29944.533203125
1638520;6044.734375;-29944.533203125
1638521;6064.734375;-29944.533203125
1638522;6084.734375;-29944.533203125
1638523;6104.734375;-29944.533203125
1638524;6124.734375;-29944.533203125
1638525;3084.7341308594;-29964.533203125
1638526;3104.7341308594;-29964.533203125
1638527;3124.7341308594;-29964.533203125
1638528;3144.7341308594;-29964.533203125
1638529;3164.7341308594;-29964.533203125
1638530;3184.7341308594;-29964.533203125
1638531;3204.7341308594;-29964.533203125
1638532;3224.7341308594;-29964.533203125
1638533;3244.7341308594;-29964.533203125
1638534;3264.7341308594;-29964.533203125
1638535;3284.7341308594;-29964.533203125
1638536;3304.7341308594;-29964.533203125
1638537;3324.7341308594;-29964.533203125
1638538;3344.7341308594;-29964.533203125
1638539;3364.7341308594;-29964.533203125
1638540;3384.7341308594;-29964.533203125
1638541;3404.7341308594;-29964.533203125
1638542;3424.7341308594;-29964.533203125
1638543;3444.7341308594;-29964.533203125
1638544;3464.7341308594;-29964.533203125
1638545;3484.7341308594;-29964.533203125
1638546;3504.7341308594;-29964.533203125
1638547;3524.7341308594;-29964.533203125
1638548;3544.7341308594;-29964.533203125
1638549;3564.7341308594;-29964.533203125
1638550;3584.7341308594;-29964.533203125
1638551;3604.7341308594;-29964.533203125
1638552;3624.7341308594;-29964.533203125
1638553;3644.7341308594;-29964.533203125
1638554;3664.7341308594;-29964.533203125
1638555;3684.7341308594;-29964.533203125
1638556;3704.7341308594;-29964.533203125
1638557;3724.7341308594;-29964.533203125
1638558;3744.7341308594;-29964.533203125
1638559;3764.7341308594;-29964.533203125
1638560;3784.7341308594;-29964.533203125
1638561;3804.7341308594;-29964.533203125
1638562;3824.7341308594;-29964.533203125
1638563;3844.7341308594;-29964.533203125
1638564;3864.7341308594;-29964.533203125
1638565;3884.7341308594;-29964.533203125
1638566;3904.7341308594;-29964.533203125
1638567;3924.7341308594;-29964.533203125
1638568;3944.7341308594;-29964.533203125
1638569;3964.7341308594;-29964.533203125
1638570;3984.7341308594;-29964.533203125
1638571;4004.7341308594;-29964.533203125
1638572;4024.7341308594;-29964.533203125
1638573;4044.7341308594;-29964.533203125
1638574;4064.7341308594;-29964.533203125
1638575;4084.7341308594;-29964.533203125
1638576;4104.734375;-29964.533203125
1638577;4124.734375;-29964.533203125
1638578;4144.734375;-29964.533203125
1638579;4164.734375;-29964.533203125
1638580;4184.734375;-29964.533203125
1638581;4204.734375;-29964.533203125
1638582;4224.734375;-29964.533203125
1638583;4244.734375;-29964.533203125
1638584;4264.734375;-29964.533203125
1638585;4284.734375;-29964.533203125
1638586;4304.734375;-29964.533203125
1638587;4324.734375;-29964.533203125
1638588;4344.734375;-29964.533203125
1638589;4364.734375;-29964.533203125
1638590;4384.734375;-29964.533203125
1638591;4404.734375;-29964.533203125
1638592;4424.734375;-29964.533203125
1638593;4444.734375;-29964.533203125
1638594;4464.734375;-29964.533203125
1638595;4484.734375;-29964.533203125
1638596;4504.734375;-29964.533203125
1638597;4524.734375;-29964.533203125
1638598;4544.734375;-29964.533203125
1638599;4564.734375;-29964.533203125
1638600;4584.734375;-29964.533203125
1638601;4604.734375;-29964.533203125
1638602;4624.734375;-29964.533203125
1638603;4644.734375;-29964.533203125
1638604;4664.734375;-29964.533203125
1638605;4684.734375;-29964.533203125
1638606;4704.734375;-29964.533203125
1638607;4724.734375;-29964.533203125
1638608;4744.734375;-29964.533203125
1638609;4764.734375;-29964.533203125
1638610;4784.734375;-29964.533203125
1638611;4804.734375;-29964.533203125
1638612;4824.734375;-29964.533203125
1638613;4844.734375;-29964.533203125
1638614;4864.734375;-29964.533203125
1638615;4884.734375;-29964.533203125
1638616;4904.734375;-29964.533203125
1638617;4924.734375;-29964.533203125
1638618;4944.734375;-29964.533203125
1638619;4964.734375;-29964.533203125
1638620;4984.734375;-29964.533203125
1638621;5004.734375;-29964.533203125
1638622;5024.734375;-29964.533203125
1638623;5044.734375;-29964.533203125
1638624;5064.734375;-29964.533203125
1638625;5084.734375;-29964.533203125
1638626;5104.734375;-29964.533203125
1638627;5124.734375;-29964.533203125
1638628;5144.734375;-29964.533203125
1638629;5164.734375;-29964.533203125
1638630;5184.734375;-29964.533203125
1638631;5204.734375;-29964.533203125
1638632;5224.734375;-29964.533203125
1638633;5244.734375;-29964.533203125
1638634;5264.734375;-29964.533203125
1638635;5284.734375;-29964.533203125
1638636;5304.734375;-29964.533203125
1638637;5324.734375;-29964.533203125
1638638;5344.734375;-29964.533203125
1638639;5364.734375;-29964.533203125
1638640;5384.734375;-29964.533203125
1638641;5404.734375;-29964.533203125
1638642;5424.734375;-29964.533203125
1638643;5444.734375;-29964.533203125
1638644;5464.734375;-29964.533203125
1638645;5484.734375;-29964.533203125
1638646;5504.734375;-29964.533203125
1638647;5524.734375;-29964.533203125
1638648;5544.734375;-29964.533203125
1638649;5564.734375;-29964.533203125
1638650;5584.734375;-29964.533203125
1638651;5604.734375;-29964.533203125
1638652;5624.734375;-29964.533203125
1638653;5644.734375;-29964.533203125
1638654;5664.734375;-29964.533203125
1638655;5684.734375;-29964.533203125
1638656;5704.734375;-29964.533203125
1638657;5724.734375;-29964.533203125
1638658;5744.734375;-29964.533203125
1638659;5764.734375;-29964.533203125
1638660;5784.734375;-29964.533203125
1638661;5804.734375;-29964.533203125
1638662;5824.734375;-29964.533203125
1638663;5844.734375;-29964.533203125
1638664;5864.734375;-29964.533203125
1638665;5884.734375;-29964.533203125
1638666;5904.734375;-29964.533203125
1638667;5924.734375;-29964.533203125
1638668;5944.734375;-29964.533203125
1638669;5964.734375;-29964.533203125
1638670;5984.734375;-29964.533203125
1638671;6004.734375;-29964.533203125
1638672;6024.734375;-29964.533203125
1638673;6044.734375;-29964.533203125
1638674;6064.734375;-29964.533203125
1638675;6084.734375;-29964.533203125
1638676;6104.734375;-29964.533203125
1638677;6124.734375;-29964.533203125
1638678;3064.7341308594;-29984.533203125
1638679;3084.7341308594;-29984.533203125
1638680;3104.7341308594;-29984.533203125
1638681;3124.7341308594;-29984.533203125
1638682;3144.7341308594;-29984.533203125
1638683;3164.7341308594;-29984.533203125
1638684;3184.7341308594;-29984.533203125
1638685;3204.7341308594;-29984.533203125
1638686;3224.7341308594;-29984.533203125
1638687;3244.7341308594;-29984.533203125
1638688;3264.7341308594;-29984.533203125
1638689;3284.7341308594;-29984.533203125
1638690;3304.7341308594;-29984.533203125
1638691;3324.7341308594;-29984.533203125
1638692;3344.7341308594;-29984.533203125
1638693;3364.7341308594;-29984.533203125
1638694;3384.7341308594;-29984.533203125
1638695;3404.7341308594;-29984.533203125
1638696;3424.7341308594;-29984.533203125
1638697;3444.7341308594;-29984.533203125
1638698;3464.7341308594;-29984.533203125
1638699;3484.7341308594;-29984.533203125
1638700;3504.7341308594;-29984.533203125
1638701;3524.7341308594;-29984.533203125
1638702;3544.7341308594;-29984.533203125
1638703;3564.7341308594;-29984.533203125
1638704;3584.7341308594;-29984.533203125
1638705;3604.7341308594;-29984.533203125
1638706;3624.7341308594;-29984.533203125
1638707;3644.7341308594;-29984.533203125
1638708;3664.7341308594;-29984.533203125
1638709;3684.7341308594;-29984.533203125
1638710;3704.7341308594;-29984.533203125
1638711;3724.7341308594;-29984.533203125
1638712;3744.7341308594;-29984.533203125
1638713;3764.7341308594;-29984.533203125
1638714;3784.7341308594;-29984.533203125
1638715;3804.7341308594;-29984.533203125
1638716;3824.7341308594;-29984.533203125
1638717;3844.7341308594;-29984.533203125
1638718;3864.7341308594;-29984.533203125
1638719;3884.7341308594;-29984.533203125
1638720;3904.7341308594;-29984.533203125
1638721;3924.7341308594;-29984.533203125
1638722;3944.7341308594;-29984.533203125
1638723;3964.7341308594;-29984.533203125
1638724;3984.7341308594;-29984.533203125
1638725;4004.7341308594;-29984.533203125
1638726;4024.7341308594;-29984.533203125
1638727;4044.7341308594;-29984.533203125
1638728;4064.7341308594;-29984.533203125
1638729;4084.7341308594;-29984.533203125
1638730;4104.734375;-29984.533203125
1638731;4124.734375;-29984.533203125
1638732;4144.734375;-29984.533203125
1638733;4164.734375;-29984.533203125
1638734;4184.734375;-29984.533203125
1638735;4204.734375;-29984.533203125
1638736;4224.734375;-29984.533203125
1638737;4244.734375;-29984.533203125
1638738;4264.734375;-29984.533203125
1638739;4284.734375;-29984.533203125
1638740;4304.734375;-29984.533203125
1638741;4324.734375;-29984.533203125
1638742;4344.734375;-29984.533203125
1638743;4364.734375;-29984.533203125
1638744;4384.734375;-29984.533203125
1638745;4404.734375;-29984.533203125
1638746;4424.734375;-29984.533203125
